key,data_source,species_reported,identifier,identification_type,identification_year,herbarium,herbarium_barcode,harbarium_voucher,field_plant_id,collection_year,collection_month,collection_day,collection_country,collection_stateProvince,collection_municipality,collection_locality,coord_longitude,coord_latitude,coord_source,reference,notes
LP2024_000979,herbarium,Chamaecrista_kunthiana,Barneby_RC,taxonomist,NA,NY,00957869,Heringer_EP_4650,NA,1980,05,07,Brazil,Distrito_Federal,Brasilia,"""Bacia do Rio Sao Bartolomeu. margem direita. Erva rastejante e abundantemente pilosa poucas flores de cor amarelas; legumes imaturos uns verdes putros""",-47.713823,-15.845939,estimated,splink,NA
LP2024_000980,herbarium,Chamaecrista_kunthiana,Cota_MMT,taxonomist,NA,NY,00749113,Heringer_EP_6597,NA,1981,03,25,Brazil,Distrito_Federal,Brasilia,"""Bacia do Rio Sao Bartolomeu. Campo utilizado com pastagem nativa. Erva rastejante, formando ""tapete"" foliolos pubescentes movendo-se ao receder estimulos; flores amarelas; ramos e pedunculos avermelhados; raizes com nodulos; campo utilizado como pastagem nativa.""",-47.713375,-15.846884,estimated,splink,NA
LP2024_000981,herbarium,Chamaecrista_kunthiana,Rando_JG,taxonomist,2020,RB,RB01052088,Amorim_AM_9352,NA,2015,3,7,Brazil,Tocantins,Natividade,"""Serra de Natividade.""",-47.711111,-11.666944,field_measured,reflora,NA
LP2024_000982,herbarium,Chamaecrista_kunthiana,Rando_JG,taxonomist,2020,CEN,60869,Sevilha_AC_3707,NA,2004,03,25,Brazil,Tocantins,Parana,"""Sitio 3, ponto 2. Fazenda Sao Joao. Prop. Aldair Freire.""",-47.618055,-12.913888,locality_based,splink,"""Mesma coordenada para coleta de varias especies """
LP2024_000983,herbarium,Chamaecrista_kunthiana,Barneby_RC,taxonomist,NA,NY,00957883,Anderson_WR_11461,NA,1975,02,19,Brazil,Goias,Alto_Paraiso_de_Goias,"""Ca. 20 km S of Alto Paraiso on highway GO-12""",-47.513175,-14.314767,estimated,splink,NA
LP2024_000984,herbarium,Chamaecrista_kunthiana,Barneby_RC,taxonomist,NA,NY,00957853,Irwin_HS_24650,NA,1969,03,19,Brazil,Goias,Alto_Paraiso_de_Goias,"""Chapada dos Veadeiros, ca. 15 km south of Alto Paraiso, road to Sao Joao de Alianca""",-47.504683,-14.266431,estimated,splink,NA
LP2024_000985,herbarium,Chamaecrista_kunthiana,Barneby_RC,taxonomist,NA,NY,00957852,Irwin_HS_24874,NA,1969,03,22,Brazil,Goias,Alto_Paraiso_de_Goias,"""Chapada dos Veadeiros, ca. 12 km south of Alto Paraiso (formerly Veadeiros)""",-47.487782,-14.240833,estimated,splink,NA
LP2024_000986,herbarium,Chamaecrista_kunthiana,Rando_JG,taxonomist,2020,CEN,66685,PereiraSilva_G_9548,NA,2005,02,22,Brazil,Maranhao,Estreito,"""Margem direita do rio Tocantins, proximo a barra do rio Farinha, faz. do Sr. Sebastiao Setalar.""",-47.466581,-6.860881,estimated,splink,"""Ponto realocado pq estava no rio """
LP2024_000987,herbarium,Chamaecrista_kunthiana,Barneby_RC,taxonomist,NA,NY,00957854,Irwin_HS_24339,NA,1969,03,14,Brazil,Goias,Alto_Paraiso_de_Goias,"""Chapada dos Veadeiros, ca. 35 km north of Alto Paraiso de Goias (formerly Veadeiros).""",-47.396840,-13.903222,estimated,splink,NA
LP2024_000988,herbarium,Chamaecrista_kunthiana,Barneby_RC,taxonomist,NA,MOBOT_BR,2780474,Plowman_TC_9376,NA,1980,02,29,Brazil,Maranhao,Governador_Edison_Lobao,"""Municipio de Imperatriz: ""Bananal,"" 15 km S of Imperatriz along Belemo Brasilia highway (BR 010). Area of cerrado vegetation with deep, sandy, rusty red soil.""",-47.388036,-5.656868,estimated,splink,NA
LP2024_000989,herbarium,Chamaecrista_kunthiana,Barneby_RC,taxonomist,NA,MOBOT_BR,3238849,Plowman_TC_9288,NA,1980,02,28,Brazil,Maranhao,Imperatriz,"""Belem-Brasilia Highway (BR-010) 30 km S of Imperatriz.""",-47.359521,-5.795650,estimated,splink,NA
LP2024_000990,herbarium,Chamaecrista_kunthiana,Rando_JG,taxonomist,2020,UEC,184583,Sasaki_D_208,NA,2003,03,18,Brazil,Sao_Paulo,Pedregulho,"""usina de estreito, encosta a margem da represa, proxima ao antigo aeroporto.""",-47.273056,-20.164444,field_measured,splink,NA
LP2024_000991,herbarium,Chamaecrista_kunthiana,Queiroz_LP,taxonomist,2011,HUEFS,156189,Queiroz_LP_14171,NA,2009,04,24,Brazil,Goias,Nova_Roma,"""Estrada para Sao Domingos, apos a balsa no rio Parana.""",-46.830556,-13.528333,field_measured,splink,NA
LP2024_000992,herbarium,Chamaecrista_kunthiana,Rando_JG,taxonomist,2020,HUTO,2522,Fonseca_ML_6016,NA,2009,07,01,Brazil,Tocantins,Novo_Jardim,"""Bacia do Tocantins. Sub-bacia do rio Palma. Solo arenoso, umido. Relevo plano""",-46.665833,-11.689167,field_measured,splink,NA
LP2024_000993,herbarium,Chamaecrista_kunthiana,Cota_MMT,taxonomist,2001,EAC,31225,Mendonca_RC_4216,NA,2001,04,26,Brazil,Goias,Campos_Belos,"""Estrada entre Campos Belos e Pouso Alto, na entrad, Relevo levemente inclinado, solo arenoso na periferia e hidromorfico no centro da vereda, local arenoso bem drenado""",-46.418333,-12.924722,field_measured,splink,NA
LP2024_000994,herbarium,Chamaecrista_kunthiana,Guedes_ML,northereast_BR_expert,2003,ALCB,57258,Loureiro_DM_533,NA,2002,03,29,Brazil,Bahia,Sao_Desiderio,"""Oeste, Bairro Estivas""",-45.200556,-12.4925,field_measured,splink,NA
LP2024_000995,herbarium,Chamaecrista_kunthiana,Barneby_RC,taxonomist,NA,NY,634062,Irwin_HS_31293,NA,1971,03,02,Brazil,Bahia,Barreiras,"""Ca 10 km W of Barreiras""",-45.088567,-12.120236,estimated,splink,NA
LP2024_000996,herbarium,Chamaecrista_kunthiana,Barneby_RC,taxonomist,NA,NY,634063,Harley_RM_21857,NA,1980,04,27,Brazil,Bahia,Correntina,"""Chapadao ocidental da Bahia. About 9 km SE of Correntina, on road to Jaborandi""",-44.590671,-13.421068,estimated,splink,NA
LP2024_000997,herbarium,Chamaecrista_kunthiana,Bortoluzzi_RLC,northereast_BR_expert,NA,NY,00957862,Irwin_HS_2571,NA,1959,02,04,Brazil,Goias,Caiaponia,"""23 km. E. of Caiaponha on road to Montevideu.""",-43.706467,-19.788548,estimated,splink,NA
LP2024_000998,herbarium,Chamaecrista_kunthiana,Fernades_A,northereast_BR_expert,NA,EAC,EAC0005772,Martins_P_sn,NA,1979,4,16,Brazil,Maranhao,Caxias,"""a 5km de Sao Bernardo, Substrato arenoso""",-42.471244,-3.396265,estimated,reflora,NA
LP2024_000999,herbarium,Chamaecrista_kunthiana,Rando_JG,taxonomist,2020,CEN,95346,Simon_MF_2741,NA,2016,04,07,Brazil,Maranhao,Carolina,"""P.N. Chapada das Mesas. Acesso E no km 612 da BR-230, 20 km em estrada vicinal em direcao a localidade Buenos Aires. Proximo ao rio Farinha.""",-47.3825,-6.9322222,field_measured,splink,NA
LP2024_001000,herbarium,Chamaecrista_lagotois,Rando_JG,taxonomist,2012,HUFABC,001840,Prochazka_LS_30,NA,2018,12,13,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, Trilha dos escravos, entrada da trilha pela MG 10.""",-43.605833,-19.313444,field_measured,splink,NA
LP2024_001001,herbarium,Chamaecrista_lagotois,Rando_JG,taxonomist_literature,2012,HUEFS,186857,Rando_JG_1029,NA,2011,10,15,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo. Trilha dos escravos, ca. de 500 metros caminhando.""",-43.605725,-19.313405,estimated,splink,NA
LP2024_001002,herbarium,Chamaecrista_lagotois,Rando_JG,taxonomist,2020,VIC,41416,Coutinho_IAC_407,NA,2014,03,24,Brazil,Minas_Gerais,Jaboticatubas,"""Serra do Cipo, Trilha dos escravos, campo rupestre.""",-43.605578,-19.313574,estimated,splink,NA
LP2024_001003,herbarium,Chamaecrista_lagotois,Rando_JG,taxonomist,2020,VIC,42415,Coutinho_IAC_408,NA,2014,03,24,Brazil,Minas_Gerais,Jaboticatubas,"""Serra do Cipo, Trilha dos escravos, campo rupestre.""",-43.605492,-19.313897,estimated,splink,NA
LP2024_001004,field,Chamaecrista_lagotois,Rando_JG,taxonomist,2019,NA,NA,NA,PLACA_1711,2019,09,18,Brazil,Minas_Gerais,Santana_do_Riacho,"""Parque Nacional da Serra do Cipo - Trilha dos escravos entrando pela rodovia (MG - 10)""",-43.605431,-19.313799,field_measured,NA,NA
LP2024_001005,herbarium,Chamaecrista_lagotois,Rando_JG,taxonomist,2020,VIC,42414,Coutinho_IAC_409,NA,2014,03,24,Brazil,Minas_Gerais,Jaboticatubas,"""Serra do Cipo, Trilha dos escravos, campo rupestre.""",-43.603655,-19.312888,estimated,splink,NA
LP2024_001006,field,Chamaecrista_lagotois,Rando_JG,taxonomist,2019,NA,NA,NA,PLACA_1599,2019,09,18,Brazil,Minas_Gerais,Santana_do_Riacho,"""Parque Nacional da Serra do Cipo - Trilha dos escravos entrando pela rodovia (MG - 10)""",-43.602228,-19.313454,field_measured,NA,NA
LP2024_001007,herbarium,Chamaecrista_lagotois,Rando_JG,taxonomist,2020,FMM,612,FMM_612,NA,2013,09,11,Brazil,Minas_Gerais,Santana_do_Riacho,"""Parque Nacional da Serra do Cipo""",-43.577728,-19.343678,field_measured,splink,"""Registro de fototeca"""
LP2024_001008,herbarium,Chamaecrista_lagotois,Rando_JG,taxonomist,2020,RB,RB00826468,Verdi_M_6699,NA,2013,10,16,Brazil,Minas_Gerais,Jaboticatubas,"""PARNA Serra do Cipo; Cachoeira da Farofa. Portaria do Retiro; coletas realizadas ao longo da encosta, apos a bifurcacao para a Cachoeira da Farofa ate o riacho.""",-43.577222,-19.348889,field_measured,reflora,NA
LP2024_001009,herbarium,Chamaecrista_lagotois,Rando_JG,taxonomist_literature,1997,SP,224940,SimaoBianchini_R_10565,NA,1987,09,10,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, Serra da Bandeirinha""",-43.576751,-19.355970,estimated,splink,NA
LP2024_001010,herbarium,Chamaecrista_lagotois,Rando_JG,taxonomist_literature,2012,NY,02681506,Giulietti_AM_12625,NA,1991,07,28,Brazil,Minas_Gerais,Santana_do_Riacho,"""Parque Nacional da Serra do Cipo, descida da Serra das Bandeirinhas. Vide suplemento.""",-43.574900,-19.363608,estimated,splink,NA
LP2024_001011,herbarium,Chamaecrista_lagotois,Rando_JG,taxonomist_literature,2012,UEC,69875,Lucca_M_91,NA,1993,09,13,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo., Coletada na regiao do Congonhas, abaixo da Casa de Pedra e proximo ao corrego Gaviao.""",-43.565177,-19.338582,estimated,splink,NA
LP2024_001012,herbarium,Chamaecrista_lagotois,Rando_JG,taxonomist_literature,2012,NY,00960875,Pereira_M_1023,NA,1991,09,25,Brazil,Minas_Gerais,Santana_do_Riacho,"""Parque Nacional Serra do Cipo. Na regiao do Congonhas (AnM4)""",-43.561017,-19.329825,estimated,splink,NA
LP2024_001013,herbarium,Chamaecrista_lagotois,Rando_JG,taxonomist,2012,SPF,211418,Rando_JG_1133,NA,2012,01,10,Brazil,Minas_Gerais,Santana_do_Riacho,"""Parque Nacional da Serra do Cipo, Trilha dos escravos, ca. 500 m a partir do inicio.""",-43.6025,-19.314722,field_measured,splink,NA
LP2024_001014,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2012,CEPEC,48618,Hatschbach_GG_53098,NA,1989,05,22,Brazil,Minas_Gerais,GOUVEIA,"""BR-259, prox. ao trevo para Datas-MG.""",-43.701597,-18.420715,estimated,splink,NA
LP2024_001015,literature,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2012,BHCB,NA,Motta_2110,NA,2002,09,13,Brazil,Minas_Gerais,Conceicao_do_Mato_Dentro,"""Parque Natural municipal de Ribeirao do Campo, margem rochosa do riacho""",-43.597472,-19.105806,field_measured,Rando_2014,"""Dado recuperado da tese da Ju. """
LP2024_001016,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2014,US,2373423,Maguire_B_49056,NA,1960,08,07,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do cipo, km 112-128 along road from hotel chapeu do sol""",-43.584943,-19.278335,estimated,splink,NA
LP2024_001017,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2013,UEC,156351,Souza_VC_25158,NA,2001,07,05,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, Fazenda Cachoeira da Capivara. Campo rupestre.""",-43.571649,-19.231418,estimated,splink,NA
LP2024_001018,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2014,SPF,119347,Souza_VC_11609,NA,1996,07,04,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, Fazenda Cachoeira da Capivara.""",-43.569388,-19.232249,estimated,splink,NA
LP2024_001019,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2014,HUSC,2575,Sakuragui_CM_139,NA,1990,08,04,Brazil,Minas_Gerais,Serra_do_Cipo,"""Santana do Riacho. Fazenda cachoeira da Capivara""",-43.558844,-19.233633,estimated,splink,NA
LP2024_001020,herbarium,Chamaecrista_latifolia,Cota_MMT,taxonomist,2016,SPF,216422,Kubo_MT_139,NA,2012,07,05,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, Trilha para a Cachoeira da Capivara, acesso pela rodovia MG-010.""",-43.554141,-19.236044,estimated,splink,NA
LP2024_001021,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2014,SPF,211432,Rando_JG_1127,NA,2012,01,09,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, Margem do corrego atras da estatua do Juquinha.""",-43.553889,-19.259444,field_measured,splink,NA
LP2024_001022,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2014,SPF,73193,Pirani_JR_CFSC12337,NA,1991,05,31,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, km 124 da Rodovia Belo Horizonte - Conceicao do Mato Dentro. Alto do Palacio, curva da estrada ao SUL da estatua do Velho Juca.""",-43.553304,-19.260481,estimated,splink,NA
LP2024_001023,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist,2018,HUFABC,001834,Prochazka_LS_22,NA,2018,12,11,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, Proximo a estatua do Juquinha perto de um riacho, ao longo da MG 10.""",-43.552222,-19.256944,field_measured,splink,"""Ju identificou por foto quando estavamos em campo. """
LP2024_001024,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2014,SPF,109928,Hervencio_P_12,NA,1995,09,03,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, Estrada de MG-10, km 125, Belo Horizonte - Conceicao do Mato Dentro. Proximo a estatua do Velho Juca.""",-43.550802,-19.257990,estimated,splink,NA
LP2024_001025,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2014,SPF,73188,Pirani_JR_CFSC12245,NA,1991,04,26,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, 125 km da Rodovia Belo Horizonte - Conceicao do Mato Dentro. Elevacao frente a estatua do Velho Juca.""",-43.548863,-19.252641,estimated,splink,NA
LP2024_001026,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2014,HUEFS,186852,Rando_JG_1024,NA,2011,10,14,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo. Rodovia MG -10, sentido Santana do Riacho - Morro do Pilar, ca. de 1,3 km depois da Estatua do Juquinha, depois da curva com da plantacao de Eucaliptus. Margem esquerda da Rodovia.""",-43.544255,-19.250130,estimated,splink,NA
LP2024_001027,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2014,BHCB,66023,Oliveira_JE_136,NA,1940,08,18,Brazil,Minas_Gerais,Jaboticatubas,"""Serra do Cipo, Km 131, Palacio.""",-43.530391,-19.258292,estimated,splink,NA
LP2024_001028,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2014,SPF,152419,Groppo_M_1077,NA,2002,06,09,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, Alto do Palacio, atras da sede do IBAMA. Na beira de riacho.""",-43.530228,-19.259923,estimated,splink,NA
LP2024_001029,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2012,NY,00959933,Hatschbach_GG_30077,NA,1972,08,08,Brazil,Minas_Gerais,Jaboticatubas,"""Serra do Cipo, Fda. Palacio""",-43.530022,-19.259485,estimated,splink,NA
LP2024_001030,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist,2013,HUEFS,173083,Francino_DMT_25,NA,2009,06,22,Brazil,Minas_Gerais,Santana_do_Riacho,"""Estrada para Santana do Riacho, lado direito da estrada, sentido Conceicao do Mato Dentro, na direcao da estatua do Juquinha ( Km 121).""",-43.528200,-19.255106,estimated,splink,NA
LP2024_001031,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist,2014,SPF,209439,Antar_GM_76,NA,2012,07,05,Brazil,Minas_Gerais,Santana_do_Riacho,"""Parque Nacional da Serra do Cipo, Trilha para a Cachoeira da Capivara.""",-43.521994,-19.226761,field_measured,splink,NA
LP2024_001032,herbarium,Chamaecrista_latifolia,Cota_MMT,taxonomist,2015,SPF,217140,Verdi_M_6591,NA,2013,10,15,Brazil,Minas_Gerais,Morro_do_Pilar,"""Parque Nacional da Serra do Cipo, Alto Palacio; trilha para as Vellozia gigantea.""",-43.518889,-19.247222,field_measured,splink,NA
LP2024_001033,literature,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2012,BHCB,NA,Pereira e Lucca_1015,NA,1992,08,16,Brazil,Minas_Gerais,Conceicao_do_Mato_Dentro,"""Parque Nacional da Serra do Cipo, coletada a 3km da portaria do Ibama - Alto Palacio, regiao das canelas de ema Gigantes, campo rupestre""",-43.515972,-19.246989,estimated,Rando_2014,"""Dado recuperado da tese da Ju. """
LP2024_001034,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2014,SPF,66028,Zappi_DC_CFSC10396,NA,1987,07,11,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, Rodovia Belo Horizonte - Conceicao do Mato Dentro, km 138. Proximo a encruzilhada para o Morro do Pilar.""",-43.501626,-19.224172,estimated,splink,NA
LP2024_001035,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2012,SPF,216274,Rando_JG_1226,NA,2012,06,08,Brazil,Minas_Gerais,Morro_do_Pilar,"""Parque Nacional da Serra do Cipo, MG 010, ca. 100 m do trevo que vai para Morro do Pilar, beira da rodovia, lado direito da estrada.""",-43.500187,-19.221492,estimated,splink,NA
LP2024_001036,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2012,SP,385048,Souza_VC_25093,NA,2001,07,05,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, Rodovia Belo Horizonte-Conceicao do Mato Dentro, proximo a bifurcacao para o Morro do Pilar, Campo rupestre com mata ciliar no fundo do vale""",-43.499167,-19.220278,field_measured,splink,NA
LP2024_001037,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2012,NY,00959931,Anderson_WR_35811,NA,1972,02,11,Brazil,Minas_Gerais,Santo_Antonio_do_Itambe,"""Serra do Espinhaco, eastern slope of Pico do Itambe, first large sandstone outcrop below the summit""",-43.323972,-18.399562,estimated,splink,NA
LP2024_001038,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2012,SPF,216277,Rando_JG_1250,NA,2012,06,12,Brazil,Minas_Gerais,Santo_Antonio_do_Itambe,"""Parque Estadual do Pico do Itambe, Subida do pico, na trilha.""",-43.319389,-18.401,field_measured,splink,NA
LP2024_001039,herbarium,Chamaecrista_latifolia,Rando_JG,taxonomist_literature,2012,NY,00959936,Irwin_HS_21881,NA,1969,01,13,Brazil,Minas_Gerais,Diamantina,"""Serra do Espinhaco, ca. 27 km S.W. of Diamantina on road to Gouveia""",-43.69275,-18.4205,estimated,splink,"""Ponto ja estava realocado """
LP2024_001040,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist_literature,2011,HUEFS,35835,Barros_A_2,NA,1997,08,12,Brazil,Minas_Gerais,Brumadinho,"""Retiro das Pedras.""",-43.983611,-20.093056,field_measured,splink,"""Estava na planilha de C. papillata, pela tese da Ju, e Chamaecrista papillata, coordenada precisa, conferido na exsicata"""
LP2024_001041,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist_literature,2014,SPF,87442,Martens_LA_147,NA,1989,09,15,Brazil,Minas_Gerais,Brumadinho,"""Serra da Calcada""",-43.983228,-20.092692,estimated,splink,NA
LP2024_001042,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist_literature,2014,SPF,87446,Martens_LA_47,NA,1989,08,10,Brazil,Minas_Gerais,Brumadinho,"""Serra da Calcada""",-43.983226,-20.096575,estimated,splink,NA
LP2024_001043,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist_literature,2014,BHCB,74899,TameiraoNeto_E_3419,NA,NA,NA,NA,Brazil,Minas_Gerais,Nova_Lima,"""Mina do Capao Xavier.""",-43.957296,-20.039380,estimated,splink,NA
LP2024_001044,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist,2011,HUEFS,63056,Valente_ASM_168,NA,2002,03,23,Brazil,Minas_Gerais,Lima_Duarte,"""Conceicao do Ibitipoca. Parque Estadual do Ibitipoca. Extremidade Norte.""",-43.857516,-21.651429,estimated,splink,NA
LP2024_001045,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist,2013,JPB,57085,Ferreira_Jr_CA_9378,NA,2012,09,19,Brazil,Minas_Gerais,Santana_do_Riacho,"""RPPN Brumas do Espinhaco e Ermo do Gerais, Levantamento floristico da RPPN Brumas do Espinhaco. Ramos apicais pendentes. Ponto 106 637362 7894769 1233 m. Doacao de duplicata para herbario SPF em 2013. Flores amarelas""",-43.708329,-19.039096,estimated,splink,NA
LP2024_001046,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist,2012,BHZB,9166,Fernandes_MGC_1518,NA,2012,07,10,Brazil,Minas_Gerais,Santana_do_Riacho,"""RPPN Brumas do Espinhaco e Ermo do Gerais""",-43.694722,-19.035278,locality_based,splink,NA
LP2024_001047,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist,2013,BHZB,9378,Ferreira_Jr_CA_611,NA,2012,09,12,Brazil,Minas_Gerais,Santana_do_Riacho,"""RPPN Brumas do Espinhaco e Ermo do Gerais""",-43.694722,-19.035278,locality_based,splink,NA
LP2024_001048,herbarium,Chamaecrista_mucronata,Cota_MMT,taxonomist,2015,SPF,226170,Ferreira_MB_7286,NA,1978,09,08,Brazil,Minas_Gerais,Caete,"""Serra da Piedade; alto da serra.""",-43.681165,-19.821990,estimated,splink,NA
LP2024_001049,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist_literature,2014,NY,00960327,Irwin_HS_30378,NA,1971,01,15,Brazil,Minas_Gerais,Sabara,"""Serra do Espinhaco, upper shrub covered slopes of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31""",-43.679655,-19.820317,estimated,splink,NA
LP2024_001050,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist_literature,2014,UB,127374,Barreto_HLM_5970,NA,1936,09,24,Brazil,Minas_Gerais,Caete,"""Serra da Piedade""",-43.679292,-19.821916,estimated,splink,NA
LP2024_001051,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist_literature,2014,NY,00960307,Koczicki_C_286,NA,1973,10,20,Brazil,Minas_Gerais,Caete,"""Serra da Piedade""",-43.675674,-19.822323,estimated,splink,NA
LP2024_001052,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist_literature,2003,SP,127326,Barreto_HLM_5971,NA,1933,11,29,Brazil,Minas_Gerais,Caete,"""Serra da Piedade, Campo""",-43.675309,-19.821455,estimated,splink,NA
LP2024_001053,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist_literature,2012,NY,471679,Irwin_HS_2405,NA,1959,01,08,Brazil,Minas_Gerais,Caete,"""Upper slopes of Serra da Piedade, ca. 12 km E of Caete""",-43.675077,-19.821405,estimated,splink,NA
LP2024_001054,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist_literature,2011,HUEFS,113393,Oliveira_JE_sn,NA,1950,08,09,Brazil,Minas_Gerais,Santa_Barbara,"""Capanema.""",-43.581768,-20.216539,estimated,splink,NA
LP2024_001055,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist_literature,2011,SP,477037,Faria_SM_2473,NA,2003,10,14,Brazil,Minas_Gerais,Mariana,"""Trevo da Alegria""",-43.561086,-20.242784,estimated,splink,NA
LP2024_001056,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist,2014,BHZB,3423,Fernandes_MGC_1226,NA,2001,07,26,Brazil,Minas_Gerais,Ouro_Preto,"""Estacao Ecologica do Tripui/ Trilha do Apiario-Vila""",-43.540792,-20.378014,estimated,splink,NA
LP2024_001057,herbarium,Chamaecrista_mucronata,Rando_JG,taxonomist_literature,2009,BHZB,3432,Fernandes_MGC_1238,NA,2001,09,19,Brazil,Minas_Gerais,Ouro_Preto,"""Estacao Ecologica do Tripui/ Trilha do Apiario- Vila""",-43.540792,-20.378014,estimated,splink,NA
